timestamp,host_id,host_name,cpu_user,cpu_system,cpu_load,memory_total,memory_used,memory_free,swap_total,swap_used,swap_free
2026-05-12T14:37:26.803101,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.83,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:37:46.978305,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.59,8319401984,5074835210,3244566774,8454668288,0,8454668288
2026-05-12T14:37:46.978305,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.82,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:38:07.040587,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.63,8319401984,5074835210,3244566774,8454668288,0,8454668288
2026-05-12T14:38:07.040587,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.83,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:38:27.103425,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,2,0.58,8319401984,5573999329,2745402655,8454668288,0,8454668288
2026-05-12T14:38:27.103425,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.78,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:38:47.164441,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,2,0.55,8319401984,5657193349,2662208635,8454668288,0,8454668288
2026-05-12T14:38:47.164441,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.72,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:39:07.220614,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.53,8319401984,5740387368,2579014616,8454668288,0,8454668288
2026-05-12T14:39:07.220614,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,3,1,0.73,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:39:27.288517,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.5,8319401984,5740387368,2579014616,8454668288,0,8454668288
2026-05-12T14:39:27.288517,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,3,1,0.71,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:39:54.272102,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,2,0.98,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:39:54.272102,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.68,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:40:14.326604,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.95,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:40:14.326604,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.78,8319401984,831940198,7487461786,8454668288,0,8454668288
2026-05-12T14:40:34.387406,6b471a9f-ea73-4975-bc1b-ef86d2dd5559,redhost1.adris.local,1,1,0.9,8319401984,4326089031,3993312953,8454668288,0,8454668288
2026-05-12T14:40:34.387406,e9aa1090-e2b8-46ac-9ab7-39e7aa5652e7,redhost2.adris.local,2,1,0.81,8319401984,831940198,7487461786,8454668288,0,8454668288
